TOTAL,Código de unidad,Código de entidad,Código de sector,Unidad,Sector,Entidad,Cuenta,Cuenta_n,Subcuenta,Subcuenta_n,Objeto,Objeto_n,Ordinal,Ordinal_n,Tipo de gasto
560327660.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - EMPRESA DE TELECOMUNICACIONES DE SANTA MARTA - TELESANTAMARTA (DE PENSIONES),063,Funcionamiento
289243260.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - EMPRESA DE TELECOMUNICACIONES DE ARMENIA - TELEARMENIA (DE PENSIONES),064,Funcionamiento
9768960.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - EMPRESA DE TELECOMUNICACIONES DE CALARCA - TELECALARCA (DE PENSIONES),065,Funcionamiento
1923382720.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES INAT (DE PENSIONES),066,Funcionamiento
2364892860.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - ZONAS FRANCAS (DE PENSIONES),067,Funcionamiento
7522336640.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - CORPORACIÓN FINANCIERA DEL TRANSPORTE (LEY 51/90) (DE PENSIONES),068,Funcionamiento
4923244200.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - CORPORACIÓN NACIONAL DEL TURISMO (DE PENSIONES),069,Funcionamiento
38616397840.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - CAPRESUB (DE PENSIONES),070,Funcionamiento
1012880880.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - INEA (DE PENSIONES),071,Funcionamiento
688848420.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - INTRA (DE PENSIONES),072,Funcionamiento
3461476640.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - INVIAS (DE PENSIONES),073,Funcionamiento
420976048960.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - PENSIONES POSITIVA S.A. (ARTICULO 80 LEY 1753 DE 2015 PLAN NACIONAL DE DESARROLLO Y DECRETO 1437 DE 2015) (DE PENSIONES),074,Funcionamiento
109055980.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - CORPORACIÓN ELÉCTRICA DE LA COSTA ATLÁNTICA S.A E.S.P CORELCA S.A E.S.P (DE PENSIONES),075,Funcionamiento
704213120.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MESADAS PENSIONALES - PROMOTORA DE VACACIONES Y RECREACIÓN SOCIAL - PROSOCIAL - LIQUIDADA (DE PENSIONES),076,Funcionamiento
53246000000.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,MESADAS PENSIONALES DE LAS EMPRESAS DE OBRAS SANITARIAS EMPOS (DE PENSIONES),079,Funcionamiento
3884397560.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - MINISTERIO DE OBRAS PÚBLICAS Y TRANSPORTE (DE PENSIONES),088,Funcionamiento
56453056000.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PÚBLICAS DEL NIVEL NACIONAL - ÁLCALIS DE COLOMBIA LIMITADA (DE PENSIONES),090,Funcionamiento
21575256960.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PUBLICAS DEL NIVEL NACIONAL - INSTITUTO NACIONAL DE LOS RECURSOS NATURALES RENOVABLES (DE PENSIONES),092,Funcionamiento
55718344560.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,FONDO DE PENSIONES PUBLICAS DEL NIVEL NACIONAL - INSTITUTO DE MERCADEO AGROPECUARIO - IDEMA (DE PENSIONES),093,Funcionamiento
26276785000000.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES ASUMIDAS POR EL GOBIERNO,03,FINANCIACIÓN PENSIONES RÉGIMEN DE PRIMA MEDIA CON PRESTACIÓN DEFINIDA COLPENSIONES LEY 1151 DE 2007 (DE PENSIONES),004,Funcionamiento
291970785460.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES ASUMIDAS POR EL GOBIERNO,03,OTROS RECURSOS PARA SEGURIDAD SOCIAL,005,Funcionamiento
6933921702.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES ASUMIDAS POR EL GOBIERNO,03,PRESTACIÓN HUMANITARIA PERIÓDICA ARTICULO 2.2.9.5.7 DECRETO 600 DE 2017 (NO DE PENSIONES),011,Funcionamiento
735488100.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,06,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,01,FORTALECIMIENTO DE LAS ASOCIACIONES Y LIGAS DE CONSUMIDORES (LEY 73 DE 1981 Y DECRETO 1320 DE 1982) ,001,Funcionamiento
12121136304.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
431977101320.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,A EMPRESAS DIFERENTE DE SUBVENCIONES,11,OTRAS ACTIVIDADES DE SERVICIOS,08,APOYO PARA EL FOMENTO AL EMPLEO,002,Funcionamiento
376540190.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
82940796350.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
3540125336.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,SERVICIO DE LA DEUDA PÚBLICA INTERNA,10,FONDO DE CONTINGENCIAS,04,APORTES AL FONDO DE CONTINGENCIAS,01,,,Deuda
515690885340.0,360101,3601,36,MINISTERIO DEL TRABAJO - GESTION GENERAL,Trabajo,Ministerio del trabajo,,,,,,,,,Inversión
16726111423.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
5760946033.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
1274486797.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
12938324957.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
333032563.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
513448000.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
22955000.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
140000000.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
31116347109.0,360107,3601,36,MINISTERIO DEL TRABAJO - SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,Trabajo,Ministerio del trabajo,,,,,,,,,Inversión
65982874000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
16340871000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
7100804000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
2000000000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
10830404000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
103200000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,A GOBIERNOS Y ORGANIZACIONES INTERNACIONALES,02,A ORGANIZACIONES INTERNACIONALES ,02,,,Funcionamiento
550351000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
55626000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,AUXILIOS FUNERARIOS (OTRAS PRESTACIONES DE JUBILACIÓN),014,Funcionamiento
6341450000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,SERVICIOS MÉDICOS CONVENCIONALES (NO DE PENSIONES),021,Funcionamiento
216454000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,AUXILIO SINDICAL (NO DE PENSIONES),032,Funcionamiento
4000000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,BONIFICACIÓN PARA PENSIONADOS (OTRAS PRESTACIONES DE JUBILACIÓN),087,Funcionamiento
12830808000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
74200000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),ADQUISICIÓN DE ACTIVOS FINANCIEROS,06,CONCESIÓN DE PRÉSTAMOS,01,A PERSONAS NATURALES,04,PRÉSTAMOS POR CALAMIDAD DOMÉSTICA ,004,Funcionamiento
24380000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),ADQUISICIÓN DE ACTIVOS FINANCIEROS,06,CONCESIÓN DE PRÉSTAMOS,01,A PERSONAS NATURALES,04,PRÉSTAMOS EDUCATIVOS,009,Funcionamiento
204580000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
9805000000.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
4389468874494.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),,,,,,,,,Inversión
3032040768262.0,360200,3602,36,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Trabajo,Servicio nacional de aprendizaje (sena),,,,,,,,,Inversión
5578806000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
1916661000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
539360000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
2469119451.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
20638000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
112234000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
57000000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
115501000.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
47145980469.0,361200,3612,36,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Trabajo,Unidad administrativa especial de organizaciones solidarias,,,,,,,,,Inversión
7889829700.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
2716442510.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
1942470620.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
3223598362.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
40000000.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
86400000.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
22899476228.0,361300,3613,36,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PÚBLICO DE EMPLEO,Trabajo,Unidad administrativa especial del servicio público de empleo,,,,,,,,,Inversión
34673852622.0,370101,3701,37,MINISTERIO DEL INTERIOR - GESTION GENERAL,Interior,Ministerio del interior,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
11839712118.0,370101,3701,37,MINISTERIO DEL INTERIOR - GESTION GENERAL,Interior,Ministerio del interior,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
5661067064.0,370101,3701,37,MINISTERIO DEL INTERIOR - GESTION GENERAL,Interior,Ministerio del interior,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
12462142118.0,370101,3701,37,MINISTERIO DEL INTERIOR - GESTION GENERAL,Interior,Ministerio del interior,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
8287752000.0,370101,3701,37,MINISTERIO DEL INTERIOR - GESTION GENERAL,Interior,Ministerio del interior,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,"PROGRAMA DE PROTECCIÓN A PERSONAS QUE SE ENCUENTRAN EN SITUACIÓN DE RIESGO CONTRA SU VIDA, INTEGRIDAD, SEGURIDAD O LIBERTAD, POR CAUSAS RELACIONADAS CON LA VIOLENCIA EN COLOMBIA",009,Funcionamiento
483325654346.0,370101,3701,37,MINISTERIO DEL INTERIOR - GESTION GENERAL,Interior,Ministerio del interior,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,FONDO NACIONAL DE SEGURIDAD Y CONVIVENCIA CIUDADANA -FONSECON,032,Funcionamiento
