Cuenta,Subcuenta,Objeto,Ordinal,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,TOTAL_const
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,1053020722.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,01,01,03,,2025,100.0,1053020722.0
GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,CONTRIBUCIONES INHERENTES A LA NÓMINA,,19102538.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,01,02,02,,2025,100.0,19102538.0
GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,145600000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,01,02,03,,2025,100.0,145600000.0
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,8251782000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,02,,,,2025,100.0,8251782000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,MESADAS PENSIONALES (DE PENSIONES),521994052.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,03,04,02,001,2025,100.0,521994052.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,CUOTAS PARTES PENSIONALES (DE PENSIONES),182576538.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,03,04,02,002,2025,100.0,182576538.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,BONOS PENSIONALES (DE PENSIONES),300000000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,03,04,02,004,2025,100.0,300000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),35600000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,03,04,02,012,2025,100.0,35600000.0
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,3088946000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,03,10,,,2025,100.0,3088946000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,321286000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,08,01,,,2025,100.0,321286000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,,,26394000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,08,03,,,2025,100.0,26394000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,246980000.0,2110,Funcionamiento,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,08,04,01,,2025,100.0,246980000.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,28693199030.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,01,01,01,,2025,100.0,28693199030.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,9984193130.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,01,01,02,,2025,100.0,9984193130.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,4888855611.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,01,01,03,,2025,100.0,4888855611.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,,4321240000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,01,01,04,,2025,100.0,4321240000.0
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,14023251533.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,02,,,,2025,100.0,14023251533.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,TRANSFERIR A LA UPME LEY 143 DE 1994,11327300000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,03,03,01,002,2025,100.0,11327300000.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,TRANSFERENCIAS DE EXCEDENTES FINANCIEROS A LA NACIÓN (ART. 16 EOP),2095824000000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,03,03,04,006,2025,100.0,2095824000000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),180570836.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,03,04,02,012,2025,100.0,180570836.0
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,4555155245.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,03,10,,,2025,100.0,4555155245.0
GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,,,,52933869484.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,05,,,,2025,100.0,52933869484.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,550400000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,08,01,,,2025,100.0,550400000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,8000000000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,08,04,01,,2025,100.0,8000000000.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,TRANSFERIR A LA UPME LEY 143 DE 1994,12006938000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,03,03,01,002,2025,100.0,12006938000.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),201191000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,03,04,02,012,2025,100.0,201191000.0
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,32980864408.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,03,10,,,2025,100.0,32980864408.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,131427580.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,08,01,,,2025,100.0,131427580.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,,,2163000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,08,03,,,2025,100.0,2163000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,537950000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,08,04,01,,2025,100.0,537950000.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,77496567184.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,01,01,01,,2025,100.0,77496567184.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,26576719576.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,01,01,02,,2025,100.0,26576719576.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,9715143579.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,01,01,03,,2025,100.0,9715143579.0
GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,SALARIO,,45690182.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,01,02,01,,2025,100.0,45690182.0
GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,CONTRIBUCIONES INHERENTES A LA NÓMINA,,15774355.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,01,02,02,,2025,100.0,15774355.0
GASTOS DE PERSONAL,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,2412920.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,01,02,03,,2025,100.0,2412920.0
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,58906791807.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,02,,,,2025,100.0,58906791807.0
TRANSFERENCIAS CORRIENTES,A GOBIERNOS Y ORGANIZACIONES INTERNACIONALES,A ORGANIZACIONES INTERNACIONALES ,,3068115195.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,02,02,,2025,100.0,3068115195.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,EDUCACIÓN DE NIÑAS Y NIÑOS EN SITUACIONES ESPECIALES,931209416.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,01,042,2025,100.0,931209416.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,MEJORAMIENTO DE LA ENSEÑANZA DE LAS LENGUAS EXTRANJERAS EN EDUCACIÓN BÁSICA,383942868.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,01,050,2025,100.0,383942868.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,6594399090269.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,01,999,2025,100.0,6594399090269.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,LEY 37 DE 1987 - APORTES CONSERVATORIO DEL TOLIMA.,4225224992.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,009,2025,100.0,4225224992.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,CUERPOS CONSULTIVOS,669287092.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,031,2025,100.0,669287092.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,COLEGIO BOYACÁ (DECRETO 3176 DE 2005 ARTÍCULO 2),10770825055.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,037,2025,100.0,10770825055.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,RECURSOS PARA TRANSFERIR A INSTITUCIONES DE EDUCACIÓN SUPERIOR PÚBLICAS - ARTÍCULO 142 DE LA LEY 1819 DE 2016,110649126870.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,059,2025,100.0,110649126870.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,A  INSTITUCIONES  DE EDUCACIÓN SUPERIOR PÚBLICAS – DESCUENTO DE MATRÍCULAS POR VOTACIONES (LEY 2019 DE 2020),11406460854.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,061,2025,100.0,11406460854.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,"A INSTITUTOS TÉCNICOS, TECNOLÓGICOS Y COLEGIOS MAYORES - DECRETO 1052 DE 2006",632086725355.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,064,2025,100.0,632086725355.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,ÓRGANOS ASESORES Y CONSULTORES DE LA CALIDAD EN EDUCACIÓN SUPERIOR,37730115594.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,04,065,2025,100.0,37730115594.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,SISTEMA GENERAL DE PARTICIPACIONES,PARTICIPACIÓN PARA EDUCACIÓN DISTRIBUCIÓN PREVIO CONCEPTO DNP,46544226788136.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,03,05,001,2025,100.0,46544226788136.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,MESADAS PENSIONALES (DE PENSIONES),57537983.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,04,02,001,2025,100.0,57537983.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (DE PENSIONES),12492315150930.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,04,02,007,2025,100.0,12492315150930.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),365967189.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,04,02,012,2025,100.0,365967189.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (NO DE PENSIONES),2873233582284.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,04,02,031,2025,100.0,2873233582284.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,"RECURSOS PARA TRANSFERIR AL FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO, PREVIA REVISIÓN FALTANTE DE CESANTÍAS",969671493798.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,04,02,083,2025,100.0,969671493798.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES ASUMIDAS POR EL GOBIERNO,CONCURRENCIA NACIÓN PASIVO PENSIONAL LEYES 1151 DE 2007 Y 1371 DE 2009 (DE PENSIONES),503579211083.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,04,03,006,2025,100.0,503579211083.0
TRANSFERENCIAS CORRIENTES,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,PROGRAMAS DE REHABILITACIÓN PARA ADULTOS CIEGOS - CONVENIO CON EL CENTRO DE REHABILITACIÓN PARA ADULTOS CIEGOS -CRAC-,6363362354.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,06,01,002,2025,100.0,6363362354.0
TRANSFERENCIAS CORRIENTES,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,CUERPOS CONSULTIVOS,5738365528.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,06,01,017,2025,100.0,5738365528.0
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,3959674096.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,10,,,2025,100.0,3959674096.0
TRANSFERENCIAS CORRIENTES,A EMPRESAS DIFERENTE DE SUBVENCIONES,EDUCACIÓN,FUNDACIÓN COLEGIO MAYOR DE SAN BARTOLOMÉ (LEY 72/83),7465551635.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,03,11,05,001,2025,100.0,7465551635.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,626574978.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,08,01,,,2025,100.0,626574978.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,,,5333342.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,08,03,,,2025,100.0,5333342.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,111000000000.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,08,04,01,,2025,100.0,111000000000.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,16601007156.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,01,01,01,,2025,100.0,16601007156.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,5719083580.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,01,01,02,,2025,100.0,5719083580.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,1170992105.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,01,01,03,,2025,100.0,1170992105.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,TRANSFERENCIAS BIENESTAR UNIVERSITARIO (LEY 30 DE 1992),1457908925.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,03,03,04,001,2025,100.0,1457908925.0
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),5624830.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,03,04,02,012,2025,100.0,5624830.0
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,224993200.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,03,10,,,2025,100.0,224993200.0
GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,,,,1260000000.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,05,,,,2025,100.0,1260000000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,500000000.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,08,01,,,2025,100.0,500000000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,102371906.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,08,04,01,,2025,100.0,102371906.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,1590115411.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,01,01,01,,2025,100.0,1590115411.0
