Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,apropiaciones_constantes_2025
Transferencias corrientes,Sentencias y conciliaciones,,,,3000000000.0,3000000000.0,3502,Funcionamiento,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,3.0,10.0,,,2024,94.33962264150942,31800000.000000004
Transferencias corrientes,A empresas diferentes de subvenciones,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Subsidio liquidaciones leyes 550 de 1999 y 1116 de 2006.,,3171900000.0,3171900000.0,3502,Funcionamiento,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,3.0,11.0,3.0,001,2024,94.33962264150942,33622140.00000001
Adquisición de activos financieros,Concesión de préstamos,A personas naturales,Préstamos de vivienda,,3388600000.0,3388600000.0,3502,Funcionamiento,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,6.0,1.0,4.0,010,2024,94.33962264150942,35919160.00000001
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,238090000.0,238090000.0,3502,Funcionamiento,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,8.0,1.0,,,2024,94.33962264150942,2523754.0000000005
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,428200000.0,428200000.0,3502,Funcionamiento,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,8.0,4.0,1.0,,2024,94.33962264150942,4538920.000000001
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la función jurisdiccional y administrativa de la superintendencia de sociedades a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. marco regulatorio para investigar e innovar",,4467344345.0,4467344345.0,3502,Inversión,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,3502.0,200.0,3.0, 40402c ,2024,94.33962264150942,47353850.057000004
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Fortalecimiento de los sistemas de información y de gestión de la superintendencia de sociedades a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,24806150451.0,24806150451.0,3502,Inversión,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,3599.0,200.0,11.0, 53105b ,2024,94.33962264150942,262945194.78060004
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento de la infraestructura física de las sedes de la superintendencia de sociedades  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,3035962836.0,3035962836.0,3502,Inversión,Superintendencia de sociedades,35,"Comercio, industria y turismo",,,3599.0,200.0,12.0, 53105b ,2024,94.33962264150942,32181206.061600003
Gastos de personal,Planta de personal permanente,Salario,,,46021492000.0,46021492000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,1.0,1.0,1.0,,2024,94.33962264150942,487827815.20000005
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,17747861000.0,17747861000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,1.0,1.0,2.0,,2024,94.33962264150942,188127326.60000002
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,15055291000.0,15055291000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,1.0,1.0,3.0,,2024,94.33962264150942,159586084.60000002
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,,11363293000.0,11363293000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,1.0,1.0,4.0,,2024,94.33962264150942,120450905.80000001
Adquisición de bienes  y servicios,,,,,66708609000.0,66708609000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,2.0,,,,2024,94.33962264150942,707111255.4000001
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,,272876000.0,272876000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3.0,2.0,2.0,,2024,94.33962264150942,2892485.6000000006
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,,21111405110.0,21111405110.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3.0,3.0,1.0,999,2024,94.33962264150942,223780894.16600004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),,528496000.0,528496000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3.0,4.0,2.0,001,2024,94.33962264150942,5602057.600000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),,82470000.0,82470000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3.0,4.0,2.0,012,2024,94.33962264150942,874182.0000000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Planes complementarios de salud (no de pensiones).,,819185000.0,819185000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3.0,4.0,2.0,029,2024,94.33962264150942,8683361.000000002
Transferencias corrientes,Sentencias y conciliaciones,,,,2566068000.0,2566068000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3.0,10.0,,,2024,94.33962264150942,27200320.800000004
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,3588000.0,3588000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,8.0,1.0,,,2024,94.33962264150942,38032.8
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,718078000.0,718078000.0,3503,Funcionamiento,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,8.0,4.0,1.0,,2024,94.33962264150942,7611626.800000001
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Incremento de la cobertura de los servicios de la red nacional de protección al consumidor en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,19951642785.0,19951642785.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,9.0, 40401c ,2024,94.33962264150942,211487413.52100003
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Fortalecimiento de la función jurisdiccional de la superintendencia de industria y comercio a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,1049603705.0,1049603705.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,11.0, 40401c ,2024,94.33962264150942,11125799.273000002
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Fortalecimiento de la protección de datos personales a nivel  nacional,2. seguridad humana y justicia social / c. portabilidad de datos para el empoderamiento ciudadano,,4689886985.0,4689886985.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,12.0, 20104c ,2024,94.33962264150942,49712802.04100001
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Fortalecimiento del régimen de protección de la libre competencia económica en los mercados a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,7149301016.0,7149301016.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,13.0, 40401c ,2024,94.33962264150942,75782590.7696
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Fortalecimiento de la atención y promoción de trámites y servicios en el marco del sistema de propiedad industrial a nivel  nacional,2. seguridad humana y justicia social / b. aprovechamiento de la propiedad intelectual (pi),,6176012210.0,6176012210.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,14.0, 20309b ,2024,94.33962264150942,65465729.42600001
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Mejoramiento en la ejecución de las funciones asignadas en materia de protección al consumidor a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,4251473313.0,4251473313.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,15.0, 40401c ,2024,94.33962264150942,45065617.117800005
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,"Fortalecimiento de la función de inspección, control y vigilancia de la superintendencia de industria y comercio en el marco del subsistema nacional de calidad, el régimen de control de precios y el sector valuatorio a nivel  nacional","4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,4168858257.0,4168858257.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3503.0,200.0,16.0, 40401c ,2024,94.33962264150942,44189897.52420001
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Fortalecimiento del sistema de atención al ciudadano de la superintendencia de industria y comercio a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,27876157255.0,27876157255.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3599.0,200.0,5.0, 53105b ,2024,94.33962264150942,295487266.90300006
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento y sostenibilidad de la sede del instituto nacional de metrología  bogotá,5. convergencia regional / d. gobierno digital para la gente,,31679672612.0,31679672612.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3599.0,200.0,6.0, 53105d ,2024,94.33962264150942,335804529.68720007
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento en la calidad de la gestión estratégica de la superintendencia de industria y comercio a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,3131837862.0,3131837862.0,3503,Inversión,Superintendencia de industria y comercio,35,"Comercio, industria y turismo",,,3599.0,200.0,8.0, 53105b ,2024,94.33962264150942,33197481.337200005
Gastos de personal,Planta de personal permanente,Salario,,,656782000.0,656782000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,1.0,1.0,1.0,,2024,94.33962264150942,6961889.200000001
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,226813000.0,226813000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,1.0,1.0,2.0,,2024,94.33962264150942,2404217.8000000003
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,130172000.0,130172000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,1.0,1.0,3.0,,2024,94.33962264150942,1379823.2000000002
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,,158382000.0,158382000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,1.0,1.0,4.0,,2024,94.33962264150942,1678849.2000000002
Adquisición de bienes  y servicios,,,,,6655155000.0,6655155000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,2.0,,,,2024,94.33962264150942,70544643.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),,2222000.0,2222000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,3.0,4.0,2.0,012,2024,94.33962264150942,23553.200000000004
Transferencias corrientes,Sentencias y conciliaciones,,,,50222000.0,50222000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,3.0,10.0,,,2024,94.33962264150942,532353.2000000001
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,104491000.0,104491000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,8.0,1.0,,,2024,94.33962264150942,1107604.6
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,38869000.0,38869000.0,3504,Funcionamiento,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,8.0,4.0,1.0,,2024,94.33962264150942,412011.4000000001
Ambiente regulatorio y económico para la competencia y la actividad empresarial,Intersubsectorial industria y comercio,Mejoramiento de la capacidad de inspeccion y vigilancia a contadores publicos y sociedades prestadoras de servicios contables.  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. marco regulatorio para investigar e innovar",,4238534376.0,4238534376.0,3504,Inversión,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,3503.0,200.0,2.0, 40402c ,2024,94.33962264150942,44928464.38560001
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento y sostenibilidad de la sede del instituto nacional de metrología  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,6510000624.0,6510000624.0,3504,Inversión,Unidad administrativa especial junta central contadores,35,"Comercio, industria y turismo",,,3599.0,200.0,6.0, 53105b ,2024,94.33962264150942,69006006.61440001
Gastos de personal,Planta de personal permanente,Salario,,12075351000.0,,12075351000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,1.0,1.0,1.0,,2024,94.33962264150942,127998720.60000001
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,4495319000.0,,4495319000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,1.0,1.0,2.0,,2024,94.33962264150942,47650381.400000006
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1613566000.0,,1613566000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,1.0,1.0,3.0,,2024,94.33962264150942,17103799.6
Adquisición de bienes  y servicios,,,,2792306000.0,,2792306000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,2.0,,,,2024,94.33962264150942,29598443.600000005
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,288102000.0,,288102000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3.0,2.0,2.0,,2024,94.33962264150942,3053881.2
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,341704000.0,,341704000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3.0,3.0,1.0,999,2024,94.33962264150942,3622062.4000000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),118909000.0,,118909000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3.0,4.0,2.0,012,2024,94.33962264150942,1260435.4000000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Planes complementarios de salud (no de pensiones).,139772000.0,,139772000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3.0,4.0,2.0,029,2024,94.33962264150942,1481583.2000000002
Transferencias corrientes,Sentencias y conciliaciones,,,,237121000.0,237121000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3.0,10.0,,,2024,94.33962264150942,2513482.6
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,108235000.0,,108235000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,8.0,1.0,,,2024,94.33962264150942,1147291.0000000002
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,104580000.0,,104580000.0,3505,Funcionamiento,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,8.0,4.0,1.0,,2024,94.33962264150942,1108548.0000000002
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la comercialización de los servicios metrológicos a nivel   nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",1490407204.0,,1490407204.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,5.0,",",2024,94.33962264150942,15798316.362400003
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la comercialización de los servicios metrológicos a nivel   nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",,194371873.0,194371873.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,5.0,",",2024,94.33962264150942,2060341.8538000002
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la comercialización de los servicios metrológicos a nivel   nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",,154671200.0,154671200.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,5.0,",",2024,94.33962264150942,1639514.7200000002
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la capacidad analítica en metrología química y biomedicina a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",4199132567.0,,4199132567.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,6.0, 40402b ,2024,94.33962264150942,44510805.210200004
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la capacidad analítica en metrología química y biomedicina a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",,299076180.0,299076180.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,6.0, 40402b ,2024,94.33962264150942,3170207.5080000004
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Fortalecimiento de la capacidad analítica en metrología química y biomedicina a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",,154671200.0,154671200.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,6.0, 40402b ,2024,94.33962264150942,1639514.7200000002
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Desarrollo de la oferta de servicios en metrología física en el ámbito  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",4199132567.0,,4199132567.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,7.0, 40402b ,2024,94.33962264150942,44510805.210200004
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Desarrollo de la oferta de servicios en metrología física en el ámbito  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",,299076180.0,299076180.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,7.0, 40402b ,2024,94.33962264150942,3170207.5080000004
Productividad y competitividad de las empresas colombianas,Intersubsectorial industria y comercio,Desarrollo de la oferta de servicios en metrología física en el ámbito  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. cierre de brechas tecnológicas en el sector productivo",,154671200.0,154671200.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3502.0,200.0,7.0, 40402b ,2024,94.33962264150942,1639514.7200000002
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Innovación de las tecnologías de información en el instituto de metrologia  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",4013958483.0,,4013958483.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,4.0, 40401c ,2024,94.33962264150942,42547959.919800006
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Innovación de las tecnologías de información en el instituto de metrologia  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,310641411.0,310641411.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,4.0, 40401c ,2024,94.33962264150942,3292798.9566000006
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Innovación de las tecnologías de información en el instituto de metrologia  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,154671200.0,154671200.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,4.0, 40401c ,2024,94.33962264150942,1639514.7200000002
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento y sostenibilidad de la sede del instituto nacional de metrología  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,2484013531.0,,2484013531.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,6.0, 53105b ,2024,94.33962264150942,26330543.428600002
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento y sostenibilidad de la sede del instituto nacional de metrología  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,132451763.0,132451763.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,6.0, 53105b ,2024,94.33962264150942,1403988.6878000002
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Mejoramiento y sostenibilidad de la sede del instituto nacional de metrología  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,193339000.0,193339000.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,6.0, 53105b ,2024,94.33962264150942,2049393.4000000004
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Fortalecimiento de la planeacion y gestion estrategica del inm -  nacional,2. seguridad humana y justicia social / c. portabilidad de datos para el empoderamiento ciudadano,173435696.0,,173435696.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,7.0, 20104c ,2024,94.33962264150942,1838418.3776000002
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Fortalecimiento de la planeacion y gestion estrategica del inm -  nacional,2. seguridad humana y justicia social / c. portabilidad de datos para el empoderamiento ciudadano,,124641410.0,124641410.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,7.0, 20104c ,2024,94.33962264150942,1321198.9460000002
"Fortalecimiento de la gestión y dirección del sector comercio, industria y turismo",Intersubsectorial industria y comercio,Fortalecimiento de la planeacion y gestion estrategica del inm -  nacional,2. seguridad humana y justicia social / c. portabilidad de datos para el empoderamiento ciudadano,,154671200.0,154671200.0,3505,Inversión,Instituto nacional de metrología - inm,35,"Comercio, industria y turismo",,,3599.0,200.0,7.0, 20104c ,2024,94.33962264150942,1639514.7200000002
Gastos de personal,Planta de personal permanente,Salario,,154212604000.0,,154212604000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,1.0,1.0,1.0,,2024,94.33962264150942,1634653602.4
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,55667230000.0,,55667230000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,1.0,1.0,2.0,,2024,94.33962264150942,590072638.0000001
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,15164249000.0,,15164249000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,1.0,1.0,3.0,,2024,94.33962264150942,160741039.4
Adquisición de bienes  y servicios,,,,59199879000.0,,59199879000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,2.0,,,,2024,94.33962264150942,627518717.4000001
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,6326152000.0,,6326152000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,2.0,2.0,,2024,94.33962264150942,67057211.20000001
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Programa actualización de lideres sindicales,580678000.0,,580678000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,3.0,1.0,040,2024,94.33962264150942,6155186.800000001
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,4000000000.0,,4000000000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,3.0,1.0,999,2024,94.33962264150942,42400000.00000001
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Consejo nacional del trabajo social,25040000.0,,25040000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,3.0,4.0,019,2024,94.33962264150942,265424.00000000006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones de asistencia social,Transferir a colpensiones – administradora de beneficios económicos periódicos (ley 1328 de 2009 y decreto 604 de 2013 (otras prestaciones de jubilación),153714000000.0,,153714000000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,1.0,002,2024,94.33962264150942,1629368400.0000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo prestaciones de los pensionados de las empresas productoras de metales del chocó ley 50 de 1990 (de pensiones),8081000000.0,,8081000000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,006,2024,94.33962264150942,85658600.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),528928000.0,,528928000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,012,2024,94.33962264150942,5606636.800000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas de nivel nacional - pensiones superintendencia de valores (de pensiones),262418000.0,,262418000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,038,2024,94.33962264150942,2781630.8000000003
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo de pensiones públicas del nivel nacional - cajanal pensiones (de pensiones),9926063338000.0,,9926063338000.0,3601,Funcionamiento,Ministerio del trabajo,36,Trabajo,,,3.0,4.0,2.0,039,2024,94.33962264150942,105216271382.80002
