Cuenta,Subcuenta,Objeto,Ordinal,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,TOTAL_const
,,,,236101664573.0,2110,Inversión,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,21,Minas y energía,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,211000.0,,,,,2025,100.0,236101664573.0
Gastos de personal,Planta de personal permanente,Salario,,28693199030.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,1.0,1.0,1.0,,2025,100.0,28693199030.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,9984193130.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,1.0,1.0,2.0,,2025,100.0,9984193130.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,4888855611.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,1.0,1.0,3.0,,2025,100.0,4888855611.0
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,4321240000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,1.0,1.0,4.0,,2025,100.0,4321240000.0
Adquisición de bienes  y servicios,,,,14023251533.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,2.0,,,,2025,100.0,14023251533.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Transferir a la upme ley 143 de 1994,11327300000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,3.0,3.0,1.0,2.0,2025,100.0,11327300000.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Transferencias de excedentes financieros a la nación (art. 16 eop),2095824000000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,3.0,3.0,4.0,6.0,2025,100.0,2095824000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),180570836.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,3.0,4.0,2.0,12.0,2025,100.0,180570836.0
Transferencias corrientes,Sentencias y conciliaciones,,,4555155245.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,3.0,10.0,,,2025,100.0,4555155245.0
Gastos de comercialización y producción,,,,52933869484.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,5.0,,,,2025,100.0,52933869484.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,550400000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,8.0,1.0,,,2025,100.0,550400000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,8000000000.0,2111,Funcionamiento,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,8.0,4.0,1.0,,2025,100.0,8000000000.0
Servicio de la deuda pública interna,Fondo de contingencias,Aportes al fondo de contingencias,,7538102443.0,2111,Deuda,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,10.0,4.0,1.0,,2025,100.0,7538102443.0
,,,,385888420526.0,2111,Inversión,Agencia nacional de hidrocarburos - anh,21,Minas y energía,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,211100.0,,,,,2025,100.0,385888420526.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Transferir a la upme ley 143 de 1994,12006938000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,3.0,3.0,1.0,2.0,2025,100.0,12006938000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),201191000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,3.0,4.0,2.0,12.0,2025,100.0,201191000.0
Transferencias corrientes,Sentencias y conciliaciones,,,32980864408.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,3.0,10.0,,,2025,100.0,32980864408.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,131427580.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,8.0,1.0,,,2025,100.0,131427580.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,2163000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,8.0,3.0,,,2025,100.0,2163000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,537950000.0,2112,Funcionamiento,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,8.0,4.0,1.0,,2025,100.0,537950000.0
,,,,9199861136.0,2112,Inversión,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,,,,,2025,100.0,9199861136.0
,,,,107415065989.0,2112,Inversión,Agencia nacional de minería - anm,21,Minas y energía,AGENCIA NACIONAL DE MINERIA - ANM,211200.0,,,,,2025,100.0,107415065989.0
Gastos de personal,Planta de personal permanente,Salario,,77496567184.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,1.0,1.0,1.0,,2025,100.0,77496567184.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,26576719576.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,1.0,1.0,2.0,,2025,100.0,26576719576.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,9715143579.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,1.0,1.0,3.0,,2025,100.0,9715143579.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,45690182.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,1.0,2.0,1.0,,2025,100.0,45690182.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,15774355.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,1.0,2.0,2.0,,2025,100.0,15774355.0
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,2412920.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,1.0,2.0,3.0,,2025,100.0,2412920.0
Adquisición de bienes  y servicios,,,,58906791807.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,2.0,,,,2025,100.0,58906791807.0
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,3068115195.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,2.0,2.0,,2025,100.0,3068115195.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Educación de ninas y niños en situaciones especiales,931209416.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,1.0,42.0,2025,100.0,931209416.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Mejoramiento de la enseñanza de las lenguas extranjeras en educación básica,383942868.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,1.0,50.0,2025,100.0,383942868.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,6594399090269.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,1.0,999.0,2025,100.0,6594399090269.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Ley 37 de 1987 - aportes conservatorio del tolima.,4225224992.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,9.0,2025,100.0,4225224992.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Cuerpos consultivos,669287092.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,31.0,2025,100.0,669287092.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Colegio boyacá (decreto 3176 de 2005 artículo 2),10770825055.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,37.0,2025,100.0,10770825055.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Recursos para transferir a instituciones de educación superior públicas - artículo 142 de la ley 1819 de 2016,110649126870.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,59.0,2025,100.0,110649126870.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,A  instituciones  de educación superior públicas – descuento de matrículas por votaciones (ley 2019 de 2020),11406460854.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,61.0,2025,100.0,11406460854.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,A instituciones de educación superior,632086725355.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,64.0,2025,100.0,632086725355.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Órganos asesores y consultores de la calidad en educación superior,37730115594.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,4.0,65.0,2025,100.0,37730115594.0
Transferencias corrientes,A entidades del gobierno,Sistema general de participaciones,Participación para educación,46544226788136.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,3.0,5.0,1.0,2025,100.0,46544226788136.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),57537983.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,4.0,2.0,1.0,2025,100.0,57537983.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo nacional de prestaciones sociales del magisterio (de pensiones),12492315150930.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,4.0,2.0,7.0,2025,100.0,12492315150930.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),365967189.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,4.0,2.0,12.0,2025,100.0,365967189.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Fondo nacional de prestaciones sociales del magisterio (no de pensiones),2873233582284.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,4.0,2.0,31.0,2025,100.0,2873233582284.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,"Recursos para transferir al fondo nacional de prestaciones sociales del magisterio, previa revisión faltante de cesantías",969671493798.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,4.0,2.0,83.0,2025,100.0,969671493798.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales asumidas por el gobierno,Concurrencia nación pasivo pensional leyes 1151 de 2007 y 1371 de 2009 (de pensiones),503579211083.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,4.0,3.0,6.0,2025,100.0,503579211083.0
Transferencias corrientes,A instituciones sin ánimo de lucro que sirven a los hogares,A instituciones sin ánimo de lucro que sirven a los hogares,Programas de rehabilitación para adultos ciegos - convenio con el centro de rehabilitación para adultos ciegos -crac-,6363362354.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,6.0,1.0,2.0,2025,100.0,6363362354.0
Transferencias corrientes,A instituciones sin ánimo de lucro que sirven a los hogares,A instituciones sin ánimo de lucro que sirven a los hogares,Cuerpos consultivos,5738365528.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,6.0,1.0,17.0,2025,100.0,5738365528.0
Transferencias corrientes,Sentencias y conciliaciones,,,3959674096.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,10.0,,,2025,100.0,3959674096.0
Transferencias corrientes,A empresas diferente de subvenciones,Educación,Fundación colegio mayor de san bartolomé (ley 72/83),7465551635.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,3.0,11.0,5.0,1.0,2025,100.0,7465551635.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,626574978.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,8.0,1.0,,,2025,100.0,626574978.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,5333342.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,8.0,3.0,,,2025,100.0,5333342.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,111000000000.0,2201,Funcionamiento,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,8.0,4.0,1.0,,2025,100.0,111000000000.0
,,,,2942442081624.0,2201,Inversión,Ministerio de educación nacional,22,Educación,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,220101.0,,,,,2025,100.0,2942442081624.0
Gastos de personal,Planta de personal permanente,Salario,,16601007156.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,1.0,1.0,1.0,,2025,100.0,16601007156.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,5719083580.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,1.0,1.0,2.0,,2025,100.0,5719083580.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1170992105.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,1.0,1.0,3.0,,2025,100.0,1170992105.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Transferencias bienestar universitario (ley 30 de 1992),1457908925.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,3.0,3.0,4.0,1.0,2025,100.0,1457908925.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),5624830.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,3.0,4.0,2.0,12.0,2025,100.0,5624830.0
Transferencias corrientes,Sentencias y conciliaciones,,,224993200.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,3.0,10.0,,,2025,100.0,224993200.0
Gastos de comercialización y producción,,,,1260000000.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,5.0,,,,2025,100.0,1260000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,500000000.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,8.0,1.0,,,2025,100.0,500000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,102371906.0,2234,Funcionamiento,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,8.0,4.0,1.0,,2025,100.0,102371906.0
,,,,3311407218.0,2234,Inversión,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,,,,,2025,100.0,3311407218.0
,,,,11870558323.0,2234,Inversión,Escuela tecnológica instituto técnico central,22,Educación,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,223400.0,,,,,2025,100.0,11870558323.0
Gastos de personal,Planta de personal permanente,Salario,,1590115411.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,1.0,1.0,1.0,,2025,100.0,1590115411.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,548587505.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,1.0,1.0,2.0,,2025,100.0,548587505.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,389375501.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,1.0,1.0,3.0,,2025,100.0,389375501.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,824510013.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,1.0,2.0,1.0,,2025,100.0,824510013.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,268848961.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,1.0,2.0,2.0,,2025,100.0,268848961.0
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,60000000.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,1.0,2.0,3.0,,2025,100.0,60000000.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Transferencias bienestar universitario (ley 30 de 1992),180000000.0,2238,Funcionamiento,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,3.0,3.0,4.0,1.0,2025,100.0,180000000.0
,,,,1562851332.0,2238,Inversión,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,,,,,2025,100.0,1562851332.0
,,,,295000000.0,2238,Inversión,Instituto nacional de formación técnica profesional de san andrés y providencia,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,223800.0,,,,,2025,100.0,295000000.0
Gastos de personal,Planta de personal permanente,Salario,,3975395153.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,1.0,1.0,1.0,,2025,100.0,3975395153.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1333205485.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,1.0,1.0,2.0,,2025,100.0,1333205485.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,585827448.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,1.0,1.0,3.0,,2025,100.0,585827448.0
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,19757298.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,1.0,2.0,3.0,,2025,100.0,19757298.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Transferencias bienestar universitario (ley 30 de 1992),32116663.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,3.0,3.0,4.0,1.0,2025,100.0,32116663.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),27000000.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,3.0,4.0,2.0,12.0,2025,100.0,27000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,15355786.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,8.0,1.0,,,2025,100.0,15355786.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,24028400.0,2239,Funcionamiento,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,8.0,4.0,1.0,,2025,100.0,24028400.0
,,,,1892232696.0,2239,Inversión,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,,,,,2025,100.0,1892232696.0
,,,,1367564705.0,2239,Inversión,Instituto nacional de formación técnica profesional de san juan del cesar,22,Educación,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,223900.0,,,,,2025,100.0,1367564705.0
Gastos de personal,Planta de personal permanente,Salario,,9866550734.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,1.0,1.0,1.0,,2025,100.0,9866550734.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,3208508114.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,1.0,1.0,2.0,,2025,100.0,3208508114.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,323467920.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,1.0,1.0,3.0,,2025,100.0,323467920.0
Adquisición de bienes  y servicios,,,,5111810182.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,2.0,,,,2025,100.0,5111810182.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Transferencias bienestar universitario (ley 30 de 1992),535945714.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,3.0,3.0,4.0,1.0,2025,100.0,535945714.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),15000000.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,3.0,4.0,2.0,12.0,2025,100.0,15000000.0
Transferencias corrientes,Sentencias y conciliaciones,,,34174938.0,2241,Funcionamiento,Instituto tolimense de formación técnica profesional,22,Educación,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,224100.0,3.0,10.0,,,2025,100.0,34174938.0
